0.1432155	0.2798212	0.3058124	0.4567888	0.01940451	0	0.01940451	0	
0.1012734	0.01905952	0.03147362	0.0009481678	0.1916625	0.07586306	0.01401116	0	
0	0.1486351	0.1036968	0.2847296	0	0.04051647	0	0.1457813	
0.5605067	0.3911299	0.2829901	0.04079999	0.1274324	0.1274324	0	0	
0.6868043	0.4027241	0.187694	0	0.5028922	0.218812	0	0	
0.1724406	0.06328314	0.0251885	0	0.08372712	0.03084699	0.03895479	0	
0.1814282	0.101161	0.1692474	0	0.04174249	0.03666555	0.0465818	0	
0	0.2025809	0	0.2142372	0	0.1798296	0.04731254	0.3588881	
0.02626448	0.02626448	0	0	0.7245986	0.6646853	0.548362	0.4884488	
0.03613418	0.03613418	0.06624677	0.06624677	0.8041433	0.7755586	0.8833813	0.5997095	
0.1480336	0.1480336	0	0	0.7127987	0.823453	0.2472428	0.747154	
0.1086423	0.17299	0	0.04564868	0.09330214	0.07290923	0	0.0309223	
0.02631404	0.02631404	0	0	1.032173	0.9571393	0.9999517	0.9584301	
0.03995375	0	0.1269088	0	0.09759529	0.01518465	0.5111849	0.10807	
0.09556654	0	0.07934518	0	0.04457682	0	0.04457682	0	
0.1401064	0.003775786	0.1401064	0.003775786	0.2106617	0.03689914	0.03756894	0	
0.5552919	0.3768511	0.2904945	0.1449099	0.09672224	0.0114024	0	0	
0.06653239	0.007730309	0.2470637	0.1367923	0.02814948	0	0.08174975	0.003391419	
0.183446	0.03945342	0.06747353	0.001579056	0.1693693	0.005590245	0.05304385	0	
0	0	0.02946724	0.02946724	0.07090777	0.07090777	0.2175244	0.345107	
0	0.05302202	0	0.05302202	0.3720018	0.4826266	0.4695364	0.5801612	
0.5771442	0.4429469	0.02466165	0	0.382758	0.2065043	0	0	
0.1434975	0.1756845	0	0	0.177694	0.177694	0.05144947	0.05144947	
0	0	0.3216377	0.1050954	0	0	0.3075308	0.2825024	
0.5550315	0.5714867	0.5098405	0.5262958	0	0.03126185	0.0184469	0.05181611	
0.1180425	0.2008058	0	0.1146377	0	0.06649562	0	0.06649562	
0.1348627	0.2819619	0	0.07801179	0	0.08905086	0	0.07250477	
0.3150325	0.4016795	0.06851718	0.156562	0.03938432	0.1512861	0.01053191	0	
0.1529935	0.4860861	0.2538498	0.5869424	0	0.09328446	0	0.08429517	
0.2747097	0.2649606	0.07367214	0.06425761	0.04141748	0	0.04141748	0	
0.2781186	0.03165439	0.3753072	0.01211241	0.03853164	0.002026615	0.1165592	0.002026615	
0.04187618	0.04187618	0	0	0.217039	0.424067	0.1095949	0.3795364	
0.4593667	0.487829	0.2364238	0.2806505	0.007849408	0	0.007849408	0	
0.01106233	0.01106233	0	0	0.2790893	0.1410205	0.2919049	0.1692186	
0.04965967	0	0.3066209	0.08795988	0	0	0.1546661	0.09917177	
0	0.06625592	0	0.06625592	0.03610742	0.1711224	0.14123	0.276245	
0.08454647	0.01524222	0.01166105	0	0.2995426	0.180126	0.2100396	0.1292233	
0.1102784	0.1934815	0.1102784	0.1934815	0	0.01335537	0	0.01335537	
0.3104221	0.1378915	0.3283262	0.1688307	0.02954414	0	0.02954414	0	
0.1180766	0.1691692	0.07366774	0.07769784	0.2103974	0.2376498	0	0.03386038	
0.1898193	0.1898193	0.02264184	0.02264184	0.7632181	0.6739783	0.2470806	0.1447475	
0	0.2010699	0	0.2149313	0	0.08614392	0	0.08614392	
0.5191976	0.2833974	0.06004743	0	0.37629	0.1404898	0.1448598	0	
0.03627979	0.1375742	0.03627979	0	0.1243656	0.07359735	0.1243656	0.01169242	
0.3679589	0.08389742	0.4111644	0.07359692	0	0	0.04700148	0.04700148	
0.3164084	0.09571565	0.2182533	0.02622758	0.04888611	0.001098592	0	0	
0.6292303	0.5938679	0.05536184	0.05536184	0.2107783	0.2107783	0	0	
