0.05431566	0.2680252	0.1432125	0.4120961	0.01838852	0.09992378	0	0.01111825	
0.05297298	0.01811135	0	0	0.216935	0.1492794	0.0632937	0.0632937	
0	0.02985553	0.07995725	0.1421714	0	0.03413421	0.05797419	0.1201884	
0.6774185	0.5080417	0.5103903	0.2380128	0.03656596	0.03656596	0	0	
0.4957984	0.2117182	0.1515748	0	0.4106317	0.1265515	0.04232396	0	
0.1584274	0.1194984	0.006576821	0	0.04477233	0.04477233	0	0	
0.08382306	0.00355584	0.2889052	0.0176702	0.08265486	0	0.2767415	0.0911123	
0	0	0.01165634	0.01165634	0.3635326	0.3635326	0.5425911	0.5425911	
0.01186662	0.01186662	0	0	0.8142969	0.7543836	0.6559117	0.5959985	
0	0	0.03768928	0.03768928	1.17061	1.123083	1.256995	0.9298578	
0.03627598	0.03627598	0	0	0.9948925	1.105547	0.6310043	1.121916	
0.1218369	0.1218369	0	0	0.1993415	0.09249959	0	0	
0.02623834	0	0.02623834	0	0.8543224	0.7772419	0.9174058	0.8772232	
0	0	0.1473364	0.1141902	0	0	0.3429423	0.09288538	
0.01622136	0.05909389	0	0.04736189	0.04018985	0.105195	0.04201072	0.140816	
0.03492876	0	0.03492876	0	0.4135081	0.3411474	0.1692352	0.09687454	
0.4867611	0.3134087	0.2219637	0.08146755	0.1287569	0.04015192	0	0	
0	0	0.1422195	0.1003292	0	0	0.08490733	0.07493007	
0.1649887	0.01836267	0.06326109	0	0.1901165	0	0.09066938	0	
0.009338743	0.009338743	0	0	0.1561379	0.1561379	0.2365474	0.3784178	
0	0	0.04751574	0.04751574	0.1330293	0.1054128	0.2305639	0.2029474	
0.4278599	0.2954019	0.08019297	0	0.2317853	0.09204119	0	0	
0.2867921	0.3189791	0.0306972	0.06288423	0.06990767	0.06990767	0	0	
0.06521084	0.0302569	0.05285992	0	0.1660947	0.0807275	0.2429179	0.1496181	
0.647135	0.6782306	0.5595349	0.5906305	0	0.0552241	0	0.03336921	
0.1903208	0.06421152	0.06246533	0	0.1086937	0.02028529	0.04295262	0	
0.2808362	0.09178696	0.134422	0	0.08709595	0.02455625	0.002245916	0	
0.3231357	0.508446	0.07662033	0.2633286	0.02885241	0.2373565	0	0	
0.2392874	0.2923385	0.3401436	0.3931948	0.0311736	0.0311736	0	0	
0.1631532	0.2856364	0	0.0944322	0	0.07042738	0	0.07042738	
0.3256266	0.1383571	0.4228152	0.09917366	0	0.001381199	0.05668731	0.001381199	
0.04792781	0	0.04792781	0.1500824	0.04063984	0.2060388	0.1713989	0.4179656	
0.3252379	0.3784908	0.1077573	0.1713123	0.02527452	0.02527452	0	0	
0.01052003	0	0.1302627	0.0721427	0.03985501	0	0.1331241	0.07691158	
0.167653	0	0.2029259	0.01229917	0.0496216	0	0.0496216	0	
0.0862919	0.1072927	0.2838493	0.2408653	0	0	0.1051226	0.1051226	
0.1190644	0.08240051	0.04766966	0.01100575	0.2069413	0.1202861	0.116784	0.06877878	
0.0960864	0.1358944	0.0960864	0.1358944	0	0	0	0	
0.1739598	0.1340565	0.1918639	0.1663545	0	0	0.01208227	0.01208227	
0.1571265	0.103088	0.1127176	0.01654088	0.3050218	0.2534428	0.03560082	0	
0.1105644	0.1105644	0	0	0.9962319	0.9069921	0.5419991	0.4474732	
0	0.1420786	0.0006832717	0.1559399	0	0.0449789	0	0.0449789	
0.4492623	0.2134621	0.07930977	0	0.3160312	0.08023096	0.1858064	0.03544865	
0.2863005	0.6289816	0.00720391	0.349885	0	0.210424	0	0.1485191	
0.369768	0.09045034	0.2918561	0	0.07062541	0.02236529	0.02339171	0	
0.259992	0.05728615	0.1618369	0	0.1045711	0.03154751	0.038973	0	
0.5328559	0.4974935	0.05329355	0.05329355	0.1632676	0.1632676	0	0	
0.1108007	0.04741097	0.08852755	0.02513784	0.01878972	0	0.01878972	0	
0.01643043	0	0.01643043	0	0.6959011	0.5848738	0.6959011	0.5848738	
0.107292	0.1902354	0.0851421	0.161903	0	0.05811519	0	0.05811519	
0	0	0.09067166	0.02533853	0.1473748	0.106313	0.3862455	0.2298986	
0.04548871	0	0.265183	0.2137848	0.02444752	0	0.1937492	0.142351	
0	0	0.09935519	0.09935519	0	0	0.109916	0.109916	
0.01501334	0.002058512	0.00522585	0	0.2434948	0.2462444	0.08426725	0.0769169	
0.1013017	0.07783238	0.05294314	0	0.03642031	0.05925146	0.02336237	0	
0.05222642	0	0.05222642	0	0.1654518	0.04088666	0.04322264	0	
0	0.2473065	0	0.06780165	0.03865881	0.3415881	0	0.1349938	
0.4265007	0.02819494	0.4513856	0.05307978	0.1594066	0	0.06654783	0	
0.3766188	0.3866179	0.02808923	0.01724057	0.05021693	0.1008117	0	0.01741328	
0.03473872	0	0.1500162	0.007935068	0.0675559	0.3151598	0.1649939	0.5091621	
0.0005434762	0	0.0005434762	0	0.1685947	0.119213	0.1685947	0.119213	
0.01575931	0.05536811	0.2432982	0.3118541	0.007680428	0.01984873	0.005554975	0.05355873	
0.3038543	0.4003604	0	0	0.1120148	0.33689	0	0	
0	0.7032534	0	0.422957	0.1635323	1.012025	0	0.1580127	
0.04325541	0	0.04325541	0	0.1928151	0.3343056	0.1982014	0.3396918	
0.1352276	0.05552614	0.2919773	0.2122757	0.03859919	0	0.03859919	0	
0.3538914	0.1652999	0.2759887	0.08739722	0.07280027	0.02117418	0.04087984	0.003730257	
0.05026202	0.5423077	0.03647885	0.5316621	0.02947019	0.3662252	0	0.3757177	
0.02970102	0	0.03340183	0	0.06926147	0.007356292	0.05707297	0	
0.08343014	0.2331002	0	0.1176412	0.005772908	0.03834468	0.007212739	0.03181523	
0.01075526	0.01075526	0.2329408	0.2329408	0	0	0.03084407	0.03084407	
0.02471043	0	0.194652	0.1135001	0	0	0.088009	0.07306312	
0.09058149	0.4267134	0	0.08282812	0.08786972	0.4634285	0	0.1081022	
0.1137694	0.1137694	0	0	0.5813597	0.4797566	0.2128161	0.1112131	
0.317406	0.01855581	0.2899436	0	0.158193	0.0115039	0.1027958	0	
0.1738821	0	0.1637569	0	0.1062457	0	0.1062457	0	
0.07852501	0.04167535	0.07852501	0.04167535	0	0.01390186	0	0.01390186	
0	0	0.2462671	0.2098429	0	0	0.156481	0.156481	
0	1.024055	0	0.9952646	0	1.308623	0	1.279832	
0.2739935	0.1556917	0.2922014	0.1361751	0	0	0.08200739	0.08200739	
0.4599719	0.4006872	0.1546341	0.1795904	0.02427801	0	0.007519088	0	
0	0.07150887	0.01642806	0.07150887	0.02148797	0.04856507	0.05522741	0.04856507	
0	0	0.0241164	0.0241164	0.04628099	0.04628099	0.07664841	0.07664841	
0	0.2497052	0.3977648	0.3447706	0	0	0.1217193	0.1217193	
0.04187146	0.04187146	0	0	0.1339625	0.1339625	0	0	
0	0.3527607	0	0.3954348	0	0.1162886	0.1784087	0.6065709	
0.4659171	0.03127825	0.5084919	0.1574599	0.08368423	0	0.2206657	0.06183924	
0.03332166	0.1452646	0	0	0.06885855	0.2245811	0	0.04794832	
0.1464815	0.0124753	0.1856952	0.0124753	0.02826127	0	0.07661272	0	
0.05116172	0.03946868	0	0.03716607	0.03544974	0.03544974	0	0	
0.02770038	0.01142196	0.02770038	0.01142196	0.52244	0.2042778	0.5284285	0.2102663	
0.2499578	0.2904359	0.09581961	0.1362977	0.006461027	0.006432125	0.006461027	0	
0.03944015	0.03944015	0	0	0.1083331	0.08259128	0	0	
0	0	0.06158362	0.0362425	0.1029007	0.02865851	0.1430518	0.06880963	
0.1238174	0.1238174	0	0	0.09032357	0.2744754	0	0	
0.6722342	0.4988458	0.6837894	0.510401	0	0	0.0630693	0.03045427	
0.04029463	0.04029463	0	0	0.41165	0.41165	0.2415567	0.2415567	
0.1622934	0.06466057	0.1168722	0.01923939	0.1903373	0.09270445	0.03926712	0	
0.07550977	0.03002144	0.06449974	0.0190114	0.0214926	0	0.0214926	0	
0.09708996	0.09708996	0	0	0.2220201	0.2220201	0.0794653	0.0794653	
0.1450787	0.1450787	0.2588706	0.2588706	0.007713544	0.007713544	0	0	
0	0	0.04340364	0.04340364	0.4202247	0.5983712	0.2999932	0.2999932	
0.023703	0.1195419	0	0.06963277	0.05184372	0.1671453	0.001934582	0.1172362	
0.1581373	0	0.1330744	0.002304354	0.147847	0	0.09585841	0.004754229	
0	0.1315506	0.05254819	0.2183152	0	0.09428592	0	0.09428592	
0.1087837	0.08326169	0.01433943	0	0.1571142	0.05795299	0.06083156	0	
0	0	0.05086056	0.05086056	0.234208	0.2728763	0.4546135	0.4932818	
0.3412974	0.3662382	0.3844896	0.4094304	0.02377733	0.002231762	0.06555057	0.04400499	
0.2500727	0.1043501	0.1854283	0.03970572	0.03107064	0.03127246	0	0	
