0.06159108	0.03562386	0.02753718	0.001569961	0.04272424	0.01577539	0.06061307	0.006175499	
0.192858	0.195897	0.1635882	0.1666272	0.03011346	0.03011346	0	0	
0.07903291	0.01361134	0.2714131	0.180555	0.03145922	0	0.1667971	0.06481455	
0.08701935	0.005859976	0.07796117	0	0.133633	0.0586613	0.1130135	0.03804181	
0.1286518	0.08517076	0.02048895	0	0.1297647	0.08628362	0.03427021	0	
0.1173901	0.1277012	0.1173901	0.1277012	0	0.03764218	0	0.03764218	
0.2100722	0	0.2100722	0	0.0664875	0	0.0664875	0	
0.09637149	0.002622104	0.09637149	0.002622104	0.02786946	0	0.02786946	0	
0.01999864	0	0.01999864	0	0.1974646	0.2125639	0.1733554	0.1884547	
0	0.1778562	0	0.1778562	0	0.1684511	0	0.1569456	
0	0.05303059	0	0.05303059	0.1586769	0.2693312	0.1586769	0.2693312	
0.05047883	0.02979429	0	0	0.1294329	0.04567253	0.06734117	0	
0.1361915	0.05333575	0.1549237	0.072068	0.04017629	0	0.04017629	0	
0.1687787	0.1787238	0.0004252556	0.0103704	0.07264394	0.07264394	0	0	
0.03466113	0	0.03466113	0	0.1532694	0.04998019	0.1532694	0.04998019	
0.09877796	0.007503632	0.3268278	0.1843717	0.04921411	0	0.2448075	0.1023515	
0.1438707	0	0.1391024	0	0.0807972	0	0.0807972	0	
0.1076456	0.0411687	0.0451025	0	0.04295924	0.01097234	0.02816161	0	
0.07307297	0	0.05056607	0	0.1799137	0.04046927	0.1399	0	
0	0	0.06056164	0.06056164	0.06157975	0.1691581	0.1352712	0.2663789	
0.1683128	0.1683128	0.03766364	0.03766364	0.04171946	0.04171946	0	0	
0.07186186	0.04544549	0	0	0.088003	0.05555285	0	0	
0.0752405	0.1074275	0.03978781	0.07197484	0	0.008204174	0	0.008204174	
0	0	0.07899363	0.07899363	0	0	0.1214219	0.08552964	
0.1471353	0.1844482	0.1471353	0.1844482	0.01515826	0	0.01515826	0	
0.08103178	0.08103178	0.02703922	0.02703922	0.0239067	0.0239067	0.003373672	0.003373672	
0	0.1411623	0	0.1411623	0	0.1246226	0	0.1246226	
0	0	0.001995993	0.001995993	0.07396343	0.07396343	0.04070754	0.04070754	
0.07762926	0.05336556	0.07762926	0.05336556	0.03940756	0	0.03940756	0	
0.1445144	0.1445144	0	0	0.08873872	0.08873872	0	0	
0	0	0.1414509	0.1871427	0	0	0.1636377	0.2337968	
0	0.1154844	0.1392292	0.3964458	0	0.2058556	0.1646437	0.486817	
0.03581134	0.07335361	0	0.02988364	0.03135737	0.06889964	0	0.01751957	
0.04835389	0.04835389	0	0	0.2333185	0.2333185	0.01334631	0.01334631	
0.07761789	0	0.07761789	0	0.05948009	0	0.05948009	0	
0.0353242	0	0.0353242	0	0.1296705	0.05728891	0.1296705	0.05728891	
0	0	0.1111504	0.1111504	0	0	0.1327312	0.1641708	
0	0.06591037	0	0.06591037	0.3057132	0.4400371	0.2443879	0.3787118	
0.06742382	0	0.09511376	0.01556163	0.07537004	0	0.10306	0.0125934	
0.0482514	0.0482514	0	0	0.5005203	0.5005203	0.195185	0.195185	
0	0.007349955	0	0.007349955	0.2079094	0.1933203	0.1488466	0.1256682	
0.05584922	0	0.03281535	0	0.2072942	0.08243611	0.1467552	0.02189709	
0.2789188	0.2789188	0.01136323	0.01136323	0.1450653	0.1450653	0	0	
0.3378996	0.1305937	0.2929756	0.08566965	0.04151893	0	0.04151893	0	
0.2106948	0.1313054	0.1625872	0.08319781	0.02718325	0.02718325	0	0	
0.08529032	0.06420139	0.08529032	0.06420139	0	0.007924263	0	0.007924263	
0.2821655	0.2468031	0.1271593	0.09179691	0.0414946	0.0414946	0	0	
0.07157633	0.07946648	0.004588406	0.01247855	0.0322424	0.0322424	0	0	
0.1387409	0.05840361	0.1522534	0.09649284	0	0.01059564	0	0.01059564	
0.02614436	0.03116195	0.003994492	0.009012085	0.009981178	0.01499877	0	0.001257231	
0.07122636	0.04713392	0.0239932	0	0.02236502	0.02236502	0	0	
0.04310458	0	0.03087428	0	0.0211209	0	0.0211209	0	
0.1061744	0.1061744	0.05804242	0.05804242	0.01884196	0.01884196	0	0	
0.0333399	0.0333399	0	0	0.1835251	0.1835251	0.04113915	0.04113915	
0.05602404	0.008357068	0.05602404	0.008357068	0.02397507	0	0.02397507	0	
0.1500705	0.03086768	0.1500705	0.03086768	0.06487045	0	0.06487045	0	
0.006425384	0.07490003	0.006425384	0.07490003	0.0648947	0.09861887	0.0648947	0.09861887	
0.08819946	0.007965106	0.08819946	0.007965106	0.0614101	0	0.01867792	0	
0.2038115	0.1396521	0.08673744	0.02257797	0.03007844	0	0.03007844	0	
0.04227036	0	0.04227036	0	0.792262	1.193964	0.7001832	1.101885	
0.2421257	0.1592503	0.1878043	0.1049289	0.04018612	0	0.04018612	0	
0.04466363	0.03312409	0.055405	0.04386545	0.004518205	0	0.004518205	0	
0.1120583	0.2085645	0	0.06068448	0	0.07906978	0	0.04700151	
0.04229934	0.6375479	0	0.5492028	0	0.4023039	0	0.0816288	
0.006521033	0	0.006521033	0	0.07528177	0.5240995	0.07528177	0.5240995	
0.0339265	0.0339265	0.06380472	0.06380472	0	0	0.03009467	0.03009467	
0.08367617	0.05989503	0.08367617	0.05989503	0	0.02139204	0	0.02139204	
0	0.4476563	0	0.3989935	0	0.3278897	0	0.2993649	
0.05715967	0.05715967	0.09013601	0.1030218	0.01943993	0.01943993	0	0	
0	0.0231617	0.1775577	0.2950134	0	0	0.1375976	0.1987857	
0	0.00666677	0	0.00666677	0.1594536	0.1752903	0.1289438	0.1447804	
0	0	0.06448084	0.06448084	0	0	0.04902801	0.04902801	
0.03831682	0.03831682	0	0	0.03378729	0.03378729	0.003066553	0	
0.03380168	0.03380168	0	0	0.1975807	0.1614653	0.1274742	0.09135881	
0.01013331	0	0.09030543	0.0515449	0	0	0.05743111	0.0388345	
0.09790529	0.0828342	0.06206335	0.04699226	0.01357966	0.01036445	0.0003560374	0	
0.04803556	0.1097222	0	0.006189266	0.03955928	0.09270887	0	0	
0.1162608	0.1162608	0.01584265	0.01584265	0.02104208	0.02104208	0	0	
0.02709974	0	0.02709974	0	0.07391052	0	0.07391052	0	
0.1788439	0.1180179	0.06457414	0.003748191	0.03346654	0	0.02728022	0	
0.01510928	0.1329641	0	0.08557168	0	0.05409468	0	0.05409468	
0.07274082	0.0231902	0.07274082	0.0231902	0.03836305	0	0.03836305	0	
0.01535901	0	0.03152555	0.006233753	0.08003648	0.05474468	0.1583401	0.1330483	
0.03655842	0.08347279	0.2547707	0.3016851	0	0	0.07102119	0.07102119	
0.09523361	0.09523361	0.004871377	0.004871377	0.03578547	0.03578547	0	0	
0.001235387	0.001235387	0	0	0.0786764	0.03110831	0.06672726	0.02373741	
0.1057034	0.02146936	0.03255161	0.0005418988	0.08322607	0.00722851	0.05168087	0.01081544	
0.02266208	0.02266208	0	0	0.1598128	0.1598128	0.113225	0.1139235	
0	0.08658945	0	0.08658945	0	0.1491964	0.07327679	0.2489588	
0	0.09115236	0.1187299	0.2778336	0	0.021076	0.09508382	0.2077573	
0	0.1294336	0	0.1294336	0	0.09984798	0	0.09984798	
0.104951	0.05752039	0.09237961	0.04494903	0.02246373	0	0.02246373	0	
0	0	0.1986109	0.1986109	0.02557929	0.02557929	0.227697	0.227697	
0.1512771	0.09375041	0.06962429	0.01209756	0.03583789	0	0.0275118	0	
0.02542769	0.04903171	0.03645076	0.05648206	0	0.01871353	0.004259971	0.004259971	
0.2623369	0.2623369	0.1982628	0.1982628	0.0420233	0.0420233	0	0	
0.1027557	0.05617094	0.1027557	0.05617094	0	0	0	0	
0.1762803	0.1762803	0	0	0.1971077	0.1971077	0	0	
0	0	0.007304722	0	0.07126168	0.0433624	0.07349397	0.04559469	
0.03973175	0.03973175	0.1662676	0.1662676	0	0	0.0143935	0.0143935	
0.02978042	0.02978042	0.0007309761	0.0007309761	0.03714763	0.03714763	0.0007309761	0.0007309761	
0.01600448	0.07963458	0	0.007268762	0.09241824	0.1839974	0.03819465	0.03819465	
0	0.006734162	0	0.006734162	0.05346101	0.03647388	0.05346101	0.03647388	
0.004953825	0.004089904	0	0	0.07734974	0.07311876	0.03037535	0.02614438	
0	0.05653906	0	0.05653906	0.1059095	0.2383713	0.08299321	0.1985745	
0.002406784	0	0.002406784	0	0.07752801	0.07021132	0.06053938	0.05322268	
0.02793711	0	0.08332841	0.04083198	0.1286966	0.04120064	0.09574549	0.02644408	
0.0893781	0.1488947	0.03456341	0.09408004	0	0.01815415	0.003773566	0.02820441	
0.02649346	0	0.02649346	0	0.1995588	0.1441801	0.1995588	0.1441801	
0.1446949	0.08388776	0.1157125	0.1028102	0.04176276	0.04176276	0	0	
0	0	0.01904552	0.01904552	0.05181851	0.05181851	0.0696557	0.0696557	
0.04258521	0.04258521	0	0	0.1941742	0.2674476	0.1065007	0.179774	
0.1763011	0.4026722	0.00751513	0.2684449	0.03712992	0.09941261	0	0.02264965	
0.02642656	0	0.02642656	0	0.04728339	0.001605386	0.04728339	0.001605386	
0.1240233	0.1240233	0.1555043	0.1555043	0	0	0.04697254	0.04697254	
0.1073548	0.09704482	0.03538419	0.02507421	0.04065239	0.04065239	0	0	
0.1166624	0.02179786	0.07059577	0	0.1230239	0.02815933	0.0461807	0	
0.02403525	0	0.02403525	0	0.1165292	0.06595558	0.1329947	0.08242106	
0.04520953	0	0.03902789	0	0.1718581	0.2188138	0.1114955	0.1584512	
0.2604885	0.2604885	0.007358783	0.007358783	0.08305314	0.08305314	0	0	
0.02839661	0.02839661	0.02044097	0.02044097	0.02480146	0.02480146	0	0	
0.03585527	0	0.03585527	0	0.1512673	0.07705366	0.1700582	0.09584449	
0.1510498	0.1338734	0.03628488	0.01910846	0.03382972	0.03382972	0	0	
0.03016666	0.03016666	0	0	0.1640987	0.07462194	0.1234938	0.06775532	
0.03965867	0.03965867	0	0	0.1651386	0.1651386	0.02009361	0.02009361	
0.1846703	0.1846703	0.01534533	0.01534533	0.01554366	0.01554366	0	0	
0.2194532	0.1291251	0.147694	0.0573659	0.04616528	0	0.04616528	0	
0.05874459	0.05874459	0.1973895	0.2320356	0.01208442	0.01208442	0	0	
0.2077652	0.1974115	0.04609751	0.03574371	0.07640746	0.06605366	0.003925331	0	
0.04387194	0	0.02521507	0	0.05071324	0	0.04139047	0	
0.06720735	0.1040625	0.02123109	0.05808624	0	0.0190667	0	0.01717601	
0.2478122	0.1316143	0.2922317	0.1760337	0.04066031	0	0.04066031	0	
0.2115459	0.09230256	0.2223867	0.1031433	0.01171118	0.01171118	0	0	
0.03603712	0.0190907	0.01094351	0.01094351	0.04023468	0.04023468	0.03118232	0.03118232	
0.0230109	0.05918061	0.6204738	0.6566435	0	0.01683329	0.3326376	0.3688073	
0.1267206	0.03663032	0	0	0.1926737	0.109088	0.03877663	0	
0.234773	0.06201218	0.1397573	0	0.1272935	0.04625626	0.0322779	0	
